abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.7755164914824211,0.3468015987747847,3307,1887,Bacteroides,0.6,ERR1883210
0.05976803189561434,0.03153419664314248,1986,1472,Faecalibacterium,0.6,ERR1883210
0.04512504530627037,0.01989706174921151,2870,1747,Parabacteroides,0.6,ERR1883210
0.0825661471547662,0.03476419144627125,2357,1567,Roseburia,0.6,ERR1883210
0.037024284160927866,0.005608377417965983,1233,1081,Sutterella,0.6,ERR1883210
0.7755164914824211,0.28655103091581235,3307,1887,Bacteroides,0.5,ERR1883210
0.05976803189561434,0.02611555101623948,1986,1472,Faecalibacterium,0.5,ERR1883210
0.04512504530627037,0.01603923457214863,2870,1747,Parabacteroides,0.5,ERR1883210
0.0825661471547662,0.02782247688670346,2357,1567,Roseburia,0.5,ERR1883210
0.037024284160927866,0.005225046011657627,1233,1081,Sutterella,0.5,ERR1883210
0.7755164914824211,0.24171864632949935,3307,1887,Bacteroides,0.4,ERR1883210
0.05976803189561434,0.020311055538154075,1986,1472,Faecalibacterium,0.4,ERR1883210
0.04512504530627037,0.014740996206557083,2870,1747,Parabacteroides,0.4,ERR1883210
0.0825661471547662,0.02588801226741256,2357,1567,Roseburia,0.4,ERR1883210
0.037024284160927866,0.003364151334333211,1233,1081,Sutterella,0.4,ERR1883210
0.7755164914824211,0.17344320024069476,3307,1887,Bacteroides,0.30000000000000004,ERR1883210
0.05976803189561434,0.015497331447973751,1986,1472,Faecalibacterium,0.30000000000000004,ERR1883210
0.04512504530627037,0.009685013456335854,2870,1747,Parabacteroides,0.30000000000000004,ERR1883210
0.0825661471547662,0.017406980346716398,2357,1567,Roseburia,0.30000000000000004,ERR1883210
0.037024284160927866,0.002979496959687152,1233,1081,Sutterella,0.30000000000000004,ERR1883210
0.7755164914824211,0.1180557776968138,3307,1887,Bacteroides,0.2,ERR1883210
0.05976803189561434,0.009053434725124088,1986,1472,Faecalibacterium,0.2,ERR1883210
0.04512504530627037,0.00686952934692227,2870,1747,Parabacteroides,0.2,ERR1883210
0.0825661471547662,0.012466899340145937,2357,1567,Roseburia,0.2,ERR1883210
0.037024284160927866,0.0023550564182271867,1233,1081,Sutterella,0.2,ERR1883210
0.7755164914824211,0.05906650804836146,3307,1887,Bacteroides,0.1,ERR1883210
0.05976803189561434,0.004469040907384495,1986,1472,Faecalibacterium,0.1,ERR1883210
0.04512504530627037,0.003198638259192564,2870,1747,Parabacteroides,0.1,ERR1883210
0.0825661471547662,0.006267954632664918,2357,1567,Roseburia,0.1,ERR1883210
0.037024284160927866,0.0010926375017672964,1233,1081,Sutterella,0.1,ERR1883210
0.8514276822531704,0.032175196608799805,2274,1386,Akkermansia,,ERR1883214
0.10749241422236054,0.028235106466276687,3532,2001,Clostridium,,ERR1883214
0.041079903524469,0.013824439714990873,1832,1405,Veillonella,,ERR1883214
0.8514276822531704,0.03309032496442348,2274,1386,Akkermansia,1.0,ERR1883214
0.10749241422236054,0.022795830058595416,3532,2001,Clostridium,1.0,ERR1883214
0.041079903524469,0.009149084919975655,1832,1405,Veillonella,1.0,ERR1883214
0.8514276822531704,0.03056361949423177,2274,1386,Akkermansia,0.9,ERR1883214
0.10749241422236054,0.010424083818344379,3532,2001,Clostridium,0.9,ERR1883214
0.041079903524469,0.003995922349458717,1832,1405,Veillonella,0.9,ERR1883214
0.8514276822531704,0.02890958919675299,2274,1386,Akkermansia,0.8,ERR1883214
0.10749241422236054,0.008700002164728509,3532,2001,Clostridium,0.8,ERR1883214
0.041079903524469,0.0033537481077563,1832,1405,Veillonella,0.8,ERR1883214
0.8514276822531704,0.025546982917395086,2274,1386,Akkermansia,0.7000000000000001,ERR1883214
0.10749241422236054,0.008073681270649764,3532,2001,Clostridium,0.7000000000000001,ERR1883214
0.041079903524469,0.003089407269261866,1832,1405,Veillonella,0.7000000000000001,ERR1883214
0.8514276822531704,0.022150234921078985,2274,1386,Akkermansia,0.6,ERR1883214
0.10749241422236054,0.005741043336718364,3532,2001,Clostridium,0.6,ERR1883214
0.041079903524469,0.002196947719560294,1832,1405,Veillonella,0.6,ERR1883214
0.8514276822531704,0.019059752179382296,2274,1386,Akkermansia,0.5,ERR1883214
0.10749241422236054,0.005780915283122243,3532,2001,Clostridium,0.5,ERR1883214
0.041079903524469,0.0022138240830052395,1832,1405,Veillonella,0.5,ERR1883214
0.8514276822531704,0.015091072403657188,2274,1386,Akkermansia,0.4,ERR1883214
0.10749241422236054,0.0056884488511495385,3532,2001,Clostridium,0.4,ERR1883214
0.041079903524469,0.005851250559985693,1832,1405,Veillonella,0.4,ERR1883214
0.8514276822531704,0.010629424636601067,2274,1386,Akkermansia,0.30000000000000004,ERR1883214
0.10749241422236054,0.00161300479854308,3532,2001,Clostridium,0.30000000000000004,ERR1883214
0.041079903524469,0.004364492633531662,1832,1405,Veillonella,0.30000000000000004,ERR1883214
0.8514276822531704,0.008005271791865578,2274,1386,Akkermansia,0.2,ERR1883214
0.10749241422236054,6.19216816397104e-05,3532,2001,Clostridium,0.2,ERR1883214
0.041079903524469,0.0025009427796367184,1832,1405,Veillonella,0.2,ERR1883214
0.8514276822531704,0.0027389420205209186,2274,1386,Akkermansia,0.1,ERR1883214
0.10749241422236054,0.0035964420957877888,3532,2001,Clostridium,0.1,ERR1883214
0.041079903524469,0.0005764494683623471,1832,1405,Veillonella,0.1,ERR1883214
0.25373073306349403,0.2183322521346551,3307,1887,Bacteroides,,ERR1883212
0.035283535712825546,0.04413006928670158,3108,1734,Bifidobacterium,,ERR1883212
0.06302383580686045,0.058383795250139606,3108,1818,Blautia,,ERR1883212
0.08718672063453126,0.06617868266113221,3532,2001,Clostridium,,ERR1883212
0.08481540537225561,0.05330092618084545,2188,1591,Coprococcus,,ERR1883212
0.03984218488082097,0.016153593084281364,2368,1614,Dorea,,ERR1883212
0.294451939981193,0.08846718682862417,1986,1472,Faecalibacterium,,ERR1883212
0.03771617809395315,0.012365589682170127,2357,1567,Roseburia,,ERR1883212
0.103949466454066,0.06206562850103483,2896,1822,Streptococcus,,ERR1883212
0.25373073306349403,0.145785041577817,3307,1887,Bacteroides,1.0,ERR1883212
0.035283535712825546,0.020280045393167103,3108,1734,Bifidobacterium,1.0,ERR1883212
0.06302383580686045,0.03619711757394133,3108,1818,Blautia,1.0,ERR1883212
0.08718672063453126,0.0500406179446144,3532,2001,Clostridium,1.0,ERR1883212
0.08481540537225561,0.04874473539136285,2188,1591,Coprococcus,1.0,ERR1883212
0.03984218488082097,0.02289618504898077,2368,1614,Dorea,1.0,ERR1883212
0.294451939981193,0.1641139930552306,1986,1472,Faecalibacterium,1.0,ERR1883212
0.03771617809395315,0.021628241262878125,2357,1567,Roseburia,1.0,ERR1883212
0.103949466454066,0.05772135159148881,2896,1822,Streptococcus,1.0,ERR1883212
0.25373073306349403,0.13183268865912176,3307,1887,Bacteroides,0.9,ERR1883212
0.035283535712825546,0.01833940290448885,3108,1734,Bifidobacterium,0.9,ERR1883212
0.06302383580686045,0.032761888228588006,3108,1818,Blautia,0.9,ERR1883212
0.08718672063453126,0.045307958802268435,3532,2001,Clostridium,0.9,ERR1883212
0.08481540537225561,0.04409326062216436,2188,1591,Coprococcus,0.9,ERR1883212
0.03984218488082097,0.02071295494124253,2368,1614,Dorea,0.9,ERR1883212
0.294451939981193,0.15037569384782148,1986,1472,Faecalibacterium,0.9,ERR1883212
0.03771617809395315,0.019611942386849737,2357,1567,Roseburia,0.9,ERR1883212
0.103949466454066,0.051084299335894874,2896,1822,Streptococcus,0.9,ERR1883212
0.25373073306349403,0.11752852650964868,3307,1887,Bacteroides,0.8,ERR1883212
0.035283535712825546,0.016343475281561815,3108,1734,Bifidobacterium,0.8,ERR1883212
0.06302383580686045,0.029180215701994566,3108,1818,Blautia,0.8,ERR1883212
0.08718672063453126,0.04035312766843525,3532,2001,Clostridium,0.8,ERR1883212
0.08481540537225561,0.03928700414832506,2188,1591,Coprococcus,0.8,ERR1883212
0.03984218488082097,0.018455808847934508,2368,1614,Dorea,0.8,ERR1883212
0.294451939981193,0.13612299009527234,1986,1472,Faecalibacterium,0.8,ERR1883212
0.03771617809395315,0.017470177863579316,2357,1567,Roseburia,0.8,ERR1883212
0.103949466454066,0.04815384494472732,2896,1822,Streptococcus,0.8,ERR1883212
0.25373073306349403,0.10353683098663025,3307,1887,Bacteroides,0.7000000000000001,ERR1883212
0.035283535712825546,0.014397933666273779,3108,1734,Bifidobacterium,0.7000000000000001,ERR1883212
0.06302383580686045,0.025710539040597617,3108,1818,Blautia,0.7000000000000001,ERR1883212
0.08718672063453126,0.03556737132115233,3532,2001,Clostridium,0.7000000000000001,ERR1883212
0.08481540537225561,0.034613268565976525,2188,1591,Coprococcus,0.7000000000000001,ERR1883212
0.03984218488082097,0.01625933118342897,2368,1614,Dorea,0.7000000000000001,ERR1883212
0.294451939981193,0.11595587905617682,1986,1472,Faecalibacterium,0.7000000000000001,ERR1883212
0.03771617809395315,0.01539269693478336,2357,1567,Roseburia,0.7000000000000001,ERR1883212
0.103949466454066,0.04020463609494585,2896,1822,Streptococcus,0.7000000000000001,ERR1883212
0.25373073306349403,0.08790309594734332,3307,1887,Bacteroides,0.6,ERR1883212
0.035283535712825546,0.012224278586317633,3108,1734,Bifidobacterium,0.6,ERR1883212
0.06302383580686045,0.021829745168990822,3108,1818,Blautia,0.6,ERR1883212
0.08718672063453126,0.030197780794756584,3532,2001,Clostridium,0.6,ERR1883212
0.08481540537225561,0.029386957665528356,2188,1591,Coprococcus,0.6,ERR1883212
0.03984218488082097,0.013805935399952342,2368,1614,Dorea,0.6,ERR1883212
0.294451939981193,0.09995728299606658,1986,1472,Faecalibacterium,0.6,ERR1883212
0.03771617809395315,0.013070027990979172,2357,1567,Roseburia,0.6,ERR1883212
0.103949466454066,0.035418618230864375,2896,1822,Streptococcus,0.6,ERR1883212
0.25373073306349403,0.07426887286412082,3307,1887,Bacteroides,0.5,ERR1883212
0.035283535712825546,0.010328291438516645,3108,1734,Bifidobacterium,0.5,ERR1883212
0.06302383580686045,0.018447823110665285,3108,1818,Blautia,0.5,ERR1883212
0.08718672063453126,0.02551500442653458,3532,2001,Clostridium,0.5,ERR1883212
0.08481540537225561,0.02482731271112124,2188,1591,Coprococcus,0.5,ERR1883212
0.03984218488082097,0.011662193064860948,2368,1614,Dorea,0.5,ERR1883212
0.294451939981193,0.0858685838700563,1986,1472,Faecalibacterium,0.5,ERR1883212
0.03771617809395315,0.011040344544502697,2357,1567,Roseburia,0.5,ERR1883212
0.103949466454066,0.03042713935839584,2896,1822,Streptococcus,0.5,ERR1883212
0.25373073306349403,0.05933990728961243,3307,1887,Bacteroides,0.4,ERR1883212
0.035283535712825546,0.008252332108898103,3108,1734,Bifidobacterium,0.4,ERR1883212
0.06302383580686045,0.014740214802265584,3108,1818,Blautia,0.4,ERR1883212
0.08718672063453126,0.020391455589427624,3532,2001,Clostridium,0.4,ERR1883212
0.08481540537225561,0.01983792076088957,2188,1591,Coprococcus,0.4,ERR1883212
0.03984218488082097,0.009318222960003963,2368,1614,Dorea,0.4,ERR1883212
0.294451939981193,0.06732030502334663,1986,1472,Faecalibacterium,0.4,ERR1883212
0.03771617809395315,0.00882161085664216,2357,1567,Roseburia,0.4,ERR1883212
0.103949466454066,0.02366382052197384,2896,1822,Streptococcus,0.4,ERR1883212
0.25373073306349403,0.0444552172795667,3307,1887,Bacteroides,0.30000000000000004,ERR1883212
0.035283535712825546,0.00618205086990601,3108,1734,Bifidobacterium,0.30000000000000004,ERR1883212
0.06302383580686045,0.011040955305935409,3108,1818,Blautia,0.30000000000000004,ERR1883212
0.08718672063453126,0.015275322120728758,3532,2001,Clostridium,0.30000000000000004,ERR1883212
0.08481540537225561,0.014860946255269385,2188,1591,Coprococcus,0.30000000000000004,ERR1883212
0.03984218488082097,0.006981008898721526,2368,1614,Dorea,0.30000000000000004,ERR1883212
0.294451939981193,0.04969266569245108,1986,1472,Faecalibacterium,0.30000000000000004,ERR1883212
0.03771617809395315,0.006609465080944312,2357,1567,Roseburia,0.30000000000000004,ERR1883212
0.103949466454066,0.017686383029458234,2896,1822,Streptococcus,0.30000000000000004,ERR1883212
0.25373073306349403,0.02891452147899165,3307,1887,Bacteroides,0.2,ERR1883212
0.035283535712825546,0.004021005633267358,3108,1734,Bifidobacterium,0.2,ERR1883212
0.06302383580686045,0.007181512557085083,3108,1818,Blautia,0.2,ERR1883212
0.08718672063453126,0.009933741088969548,3532,2001,Clostridium,0.2,ERR1883212
0.08481540537225561,0.009666301825829608,2188,1591,Coprococcus,0.2,ERR1883212
0.03984218488082097,0.004540755811838125,2368,1614,Dorea,0.2,ERR1883212
0.294451939981193,0.03356122582552444,1986,1472,Faecalibacterium,0.2,ERR1883212
0.03771617809395315,0.004298618275783929,2357,1567,Roseburia,0.2,ERR1883212
0.103949466454066,0.011656487928874585,2896,1822,Streptococcus,0.2,ERR1883212
0.25373073306349403,0.019205542435362002,3307,1887,Bacteroides,0.1,ERR1883212
0.035283535712825546,0.002674466329111732,3108,1734,Bifidobacterium,0.1,ERR1883212
0.06302383580686045,0.004765057421924681,3108,1818,Blautia,0.1,ERR1883212
0.08718672063453126,0.005266328220696754,3532,2001,Clostridium,0.1,ERR1883212
0.08481540537225561,0.006433140267634556,2188,1591,Coprococcus,0.1,ERR1883212
0.03984218488082097,0.0029500406092068192,2368,1614,Dorea,0.1,ERR1883212
0.294451939981193,0.015598180087411647,1986,1472,Faecalibacterium,0.1,ERR1883212
0.03771617809395315,0.0024394712860567997,2357,1567,Roseburia,0.1,ERR1883212
0.103949466454066,0.0021114617692094806,2896,1822,Streptococcus,0.1,ERR1883212
0.12170184696569923,0.03858990472549135,2274,1386,Akkermansia,,ERR1883248
0.626469177260734,0.6583619776351642,3307,1887,Bacteroides,,ERR1883248
0.1242804029743344,0.09984194190660618,1986,1472,Faecalibacterium,,ERR1883248
0.09240825137922765,0.0741405814174649,2870,1747,Parabacteroides,,ERR1883248
0.035140321420004804,0.08817428874223818,2983,1793,Ruminococcus,,ERR1883248
0.12170184696569923,0.0863778409213925,2274,1386,Akkermansia,1.0,ERR1883248
0.626469177260734,0.6416928152718162,3307,1887,Bacteroides,1.0,ERR1883248
0.1242804029743344,0.13054075084105754,1986,1472,Faecalibacterium,1.0,ERR1883248
0.09240825137922765,0.09762828490981366,2870,1747,Parabacteroides,1.0,ERR1883248
0.035140321420004804,0.049472103820591855,2983,1793,Ruminococcus,1.0,ERR1883248
0.12170184696569923,0.0854563816052852,2274,1386,Akkermansia,0.9,ERR1883248
0.626469177260734,0.57852204717869,3307,1887,Bacteroides,0.9,ERR1883248
0.1242804029743344,0.1080304770836986,1986,1472,Faecalibacterium,0.9,ERR1883248
0.09240825137922765,0.0878441775264854,2870,1747,Parabacteroides,0.9,ERR1883248
0.035140321420004804,0.03470308278351521,2983,1793,Ruminococcus,0.9,ERR1883248
0.12170184696569923,0.07166517958789143,2274,1386,Akkermansia,0.8,ERR1883248
0.626469177260734,0.5164031087871757,3307,1887,Bacteroides,0.8,ERR1883248
0.1242804029743344,0.09984591111186361,1986,1472,Faecalibacterium,0.8,ERR1883248
0.09240825137922765,0.0758339985138978,2870,1747,Parabacteroides,0.8,ERR1883248
0.035140321420004804,0.03114035737227962,2983,1793,Ruminococcus,0.8,ERR1883248
0.12170184696569923,0.06756803309032944,2274,1386,Akkermansia,0.7000000000000001,ERR1883248
0.626469177260734,0.4491548665823749,3307,1887,Bacteroides,0.7000000000000001,ERR1883248
0.1242804029743344,0.0833755891110398,1986,1472,Faecalibacterium,0.7000000000000001,ERR1883248
0.09240825137922765,0.06819522028746385,2870,1747,Parabacteroides,0.7000000000000001,ERR1883248
0.035140321420004804,0.0270068788429771,2983,1793,Ruminococcus,0.7000000000000001,ERR1883248
0.12170184696569923,0.050471959072641744,2274,1386,Akkermansia,0.6,ERR1883248
0.626469177260734,0.38716871611452847,3307,1887,Bacteroides,0.6,ERR1883248
0.1242804029743344,0.07842510426920794,1986,1472,Faecalibacterium,0.6,ERR1883248
0.09240825137922765,0.05817069612946346,2870,1747,Parabacteroides,0.6,ERR1883248
0.035140321420004804,0.023181509537774266,2983,1793,Ruminococcus,0.6,ERR1883248
0.12170184696569923,0.035320268149305514,2274,1386,Akkermansia,0.5,ERR1883248
0.626469177260734,0.3139506173954278,3307,1887,Bacteroides,0.5,ERR1883248
0.1242804029743344,0.06925537943819648,1986,1472,Faecalibacterium,0.5,ERR1883248
0.09240825137922765,0.04524013693630995,2870,1747,Parabacteroides,0.5,ERR1883248
0.035140321420004804,0.019013579638374245,2983,1793,Ruminococcus,0.5,ERR1883248
0.12170184696569923,0.03618783676385415,2274,1386,Akkermansia,0.4,ERR1883248
0.626469177260734,0.26420015929263085,3307,1887,Bacteroides,0.4,ERR1883248
0.1242804029743344,0.05620176870719968,1986,1472,Faecalibacterium,0.4,ERR1883248
0.09240825137922765,0.040375854013523164,2870,1747,Parabacteroides,0.4,ERR1883248
0.035140321420004804,0.01716309922160889,2983,1793,Ruminococcus,0.4,ERR1883248
0.12170184696569923,0.023433832908146456,2274,1386,Akkermansia,0.30000000000000004,ERR1883248
0.626469177260734,0.18770063563707015,3307,1887,Bacteroides,0.30000000000000004,ERR1883248
0.1242804029743344,0.042515734285368825,1986,1472,Faecalibacterium,0.30000000000000004,ERR1883248
0.09240825137922765,0.027146469641547197,2870,1747,Parabacteroides,0.30000000000000004,ERR1883248
0.035140321420004804,0.011940173799725803,2983,1793,Ruminococcus,0.30000000000000004,ERR1883248
0.12170184696569923,0.018928267454841205,2274,1386,Akkermansia,0.2,ERR1883248
0.626469177260734,0.1299689288135153,3307,1887,Bacteroides,0.2,ERR1883248
0.1242804029743344,0.025476922819634228,1986,1472,Faecalibacterium,0.2,ERR1883248
0.09240825137922765,0.019167596013121953,2870,1747,Parabacteroides,0.2,ERR1883248
0.035140321420004804,0.0071730106310046015,2983,1793,Ruminococcus,0.2,ERR1883248
0.12170184696569923,0.007422201143021524,2274,1386,Akkermansia,0.1,ERR1883248
0.626469177260734,0.06474151936941139,3307,1887,Bacteroides,0.1,ERR1883248
0.1242804029743344,0.012529590512191113,1986,1472,Faecalibacterium,0.1,ERR1883248
0.09240825137922765,0.00877668850065699,2870,1747,Parabacteroides,0.1,ERR1883248
0.035140321420004804,0.003631269043332298,2983,1793,Ruminococcus,0.1,ERR1883248
0.046932558798526494,0.16882259771729244,2650,1613,Alistipes,,ERR1883247
0.3972088410314537,0.7514157846314208,3307,1887,Bacteroides,,ERR1883247
0.06595352791158968,0.2075540120953343,3108,1818,Blautia,,ERR1883247
0.09673420232360443,0.20395113438187107,2188,1591,Coprococcus,,ERR1883247
0.035102011901388494,0.05158144874282907,2368,1614,Dorea,,ERR1883247
0.16247520544063473,0.1808373077218269,1986,1472,Faecalibacterium,,ERR1883247
0.08369934825729669,0.11845115144641212,2870,1747,Parabacteroides,,ERR1883247
0.0554335505809011,0.07480798749436698,2357,1567,Roseburia,,ERR1883247
0.0564607537546047,0.15743017049767052,2983,1793,Ruminococcus,,ERR1883247
0.046932558798526494,0.09526202707552671,2650,1613,Alistipes,1.0,ERR1883247
0.3972088410314537,0.7349153715035192,3307,1887,Bacteroides,1.0,ERR1883247
0.06595352791158968,0.1303846144792406,3108,1818,Blautia,1.0,ERR1883247
0.09673420232360443,0.17537194201614317,2188,1591,Coprococcus,1.0,ERR1883247
0.035102011901388494,0.0633814281489028,2368,1614,Dorea,1.0,ERR1883247
0.16247520544063473,0.2837494615211682,1986,1472,Faecalibacterium,1.0,ERR1883247
0.08369934825729669,0.1535098364947034,2870,1747,Parabacteroides,1.0,ERR1883247
0.0554335505809011,0.0983953384893612,2357,1567,Roseburia,1.0,ERR1883247
0.0564607537546047,0.09510133098980691,2983,1793,Ruminococcus,1.0,ERR1883247
0.046932558798526494,0.08429479621154007,2650,1613,Alistipes,0.9,ERR1883247
0.3972088410314537,0.6438954382830167,3307,1887,Bacteroides,0.9,ERR1883247
0.06595352791158968,0.11618589702870892,3108,1818,Blautia,0.9,ERR1883247
0.09673420232360443,0.18173552715776134,2188,1591,Coprococcus,0.9,ERR1883247
0.035102011901388494,0.06340579141826592,2368,1614,Dorea,0.9,ERR1883247
0.16247520544063473,0.2679395854649697,1986,1472,Faecalibacterium,0.9,ERR1883247
0.08369934825729669,0.14405525040325678,2870,1747,Parabacteroides,0.9,ERR1883247
0.0554335505809011,0.08833811576907044,2357,1567,Roseburia,0.9,ERR1883247
0.0564607537546047,0.11005030454557943,2983,1793,Ruminococcus,0.9,ERR1883247
0.046932558798526494,0.07375638794276648,2650,1613,Alistipes,0.8,ERR1883247
0.3972088410314537,0.5790311281008487,3307,1887,Bacteroides,0.8,ERR1883247
0.06595352791158968,0.09851459599897174,3108,1818,Blautia,0.8,ERR1883247
0.09673420232360443,0.1534021156926916,2188,1591,Coprococcus,0.8,ERR1883247
0.035102011901388494,0.05306409170615975,2368,1614,Dorea,0.8,ERR1883247
0.16247520544063473,0.23146366491605727,1986,1472,Faecalibacterium,0.8,ERR1883247
0.08369934825729669,0.12511833038403258,2870,1747,Parabacteroides,0.8,ERR1883247
0.0554335505809011,0.07783669696598232,2357,1567,Roseburia,0.8,ERR1883247
0.0564607537546047,0.09301099047141245,2983,1793,Ruminococcus,0.8,ERR1883247
0.046932558798526494,0.0640910661020613,2650,1613,Alistipes,0.7000000000000001,ERR1883247
0.3972088410314537,0.514923271559106,3307,1887,Bacteroides,0.7000000000000001,ERR1883247
0.06595352791158968,0.08687468391220005,3108,1818,Blautia,0.7000000000000001,ERR1883247
0.09673420232360443,0.13352537101655318,2188,1591,Coprococcus,0.7000000000000001,ERR1883247
0.035102011901388494,0.04687014674072706,2368,1614,Dorea,0.7000000000000001,ERR1883247
0.16247520544063473,0.2013539236936979,1986,1472,Faecalibacterium,0.7000000000000001,ERR1883247
0.08369934825729669,0.11110367569024308,2870,1747,Parabacteroides,0.7000000000000001,ERR1883247
0.0554335505809011,0.06878421168608619,2357,1567,Roseburia,0.7000000000000001,ERR1883247
0.0564607537546047,0.07855073088418725,2983,1793,Ruminococcus,0.7000000000000001,ERR1883247
0.046932558798526494,0.05493298559166625,2650,1613,Alistipes,0.6,ERR1883247
0.3972088410314537,0.42899087626789006,3307,1887,Bacteroides,0.6,ERR1883247
0.06595352791158968,0.0756601031913084,3108,1818,Blautia,0.6,ERR1883247
0.09673420232360443,0.11674105845712464,2188,1591,Coprococcus,0.6,ERR1883247
0.035102011901388494,0.04211171456455539,2368,1614,Dorea,0.6,ERR1883247
0.16247520544063473,0.18212955777826143,1986,1472,Faecalibacterium,0.6,ERR1883247
0.08369934825729669,0.09574948103193849,2870,1747,Parabacteroides,0.6,ERR1883247
0.0554335505809011,0.059030595929732525,2357,1567,Roseburia,0.6,ERR1883247
0.0564607537546047,0.07108868654543124,2983,1793,Ruminococcus,0.6,ERR1883247
0.046932558798526494,0.0445482915706503,2650,1613,Alistipes,0.5,ERR1883247
0.3972088410314537,0.36256291947611047,3307,1887,Bacteroides,0.5,ERR1883247
0.06595352791158968,0.05909597067119323,3108,1818,Blautia,0.5,ERR1883247
0.09673420232360443,0.08980460915407794,2188,1591,Coprococcus,0.5,ERR1883247
0.035102011901388494,0.03363005938782748,2368,1614,Dorea,0.5,ERR1883247
0.16247520544063473,0.15092044719506165,1986,1472,Faecalibacterium,0.5,ERR1883247
0.08369934825729669,0.07648871954088718,2870,1747,Parabacteroides,0.5,ERR1883247
0.0554335505809011,0.04874086341539204,2357,1567,Roseburia,0.5,ERR1883247
0.0564607537546047,0.05321299512108102,2983,1793,Ruminococcus,0.5,ERR1883247
0.046932558798526494,0.034604071265214476,2650,1613,Alistipes,0.4,ERR1883247
0.3972088410314537,0.2922082117230991,3307,1887,Bacteroides,0.4,ERR1883247
0.06595352791158968,0.048608203926224856,3108,1818,Blautia,0.4,ERR1883247
0.09673420232360443,0.07091258894259525,2188,1591,Coprococcus,0.4,ERR1883247
0.035102011901388494,0.025784408104640298,2368,1614,Dorea,0.4,ERR1883247
0.16247520544063473,0.11972886337041928,1986,1472,Faecalibacterium,0.4,ERR1883247
0.08369934825729669,0.060651762431350655,2870,1747,Parabacteroides,0.4,ERR1883247
0.0554335505809011,0.04063872174359214,2357,1567,Roseburia,0.4,ERR1883247
0.0564607537546047,0.04136453968565466,2983,1793,Ruminococcus,0.4,ERR1883247
0.046932558798526494,0.026316586488425386,2650,1613,Alistipes,0.30000000000000004,ERR1883247
0.3972088410314537,0.2203582299429029,3307,1887,Bacteroides,0.30000000000000004,ERR1883247
0.06595352791158968,0.036906673666088866,3108,1818,Blautia,0.30000000000000004,ERR1883247
0.09673420232360443,0.054250130627932,2188,1591,Coprococcus,0.30000000000000004,ERR1883247
0.035102011901388494,0.019687194282098197,2368,1614,Dorea,0.30000000000000004,ERR1883247
0.16247520544063473,0.089578330303101,1986,1472,Faecalibacterium,0.30000000000000004,ERR1883247
0.08369934825729669,0.046957771361150105,2870,1747,Parabacteroides,0.30000000000000004,ERR1883247
0.0554335505809011,0.030852355640432,2357,1567,Roseburia,0.30000000000000004,ERR1883247
0.0564607537546047,0.03164971087999755,2983,1793,Ruminococcus,0.30000000000000004,ERR1883247
0.046932558798526494,0.017446159061026128,2650,1613,Alistipes,0.2,ERR1883247
0.3972088410314537,0.14656884444993573,3307,1887,Bacteroides,0.2,ERR1883247
0.06595352791158968,0.02443684564018521,3108,1818,Blautia,0.2,ERR1883247
0.09673420232360443,0.03595713816917258,2188,1591,Coprococcus,0.2,ERR1883247
